1.051517533330442863e-11,2.977143922813715010e-12
6.929855248521007732e-12,1.576182431447409566e-11
1.578598632945740507e-11,3.834567658507419056e-12
2.403334301115906306e-12,1.457325214548993297e-11
4.807806676265967199e-12,8.895199999598897680e-12
1.667389945802002288e-11,4.615144835306640969e-12
1.647276089864938197e-11,2.716093840628136750e-12
1.567488499990642682e-11,5.859998091812711079e-12
1.165166618945095797e-11,1.429216493369563923e-11
7.631127467172033803e-12,3.655781189747146678e-12
9.953759927298589666e-12,1.232357705673522705e-11
1.162529448464715201e-11,7.919757317006696703e-12
1.407948215218117645e-11,1.011600980160673060e-11
3.211898032746736416e-12,8.100582398385666536e-12
7.560831420690104887e-12,1.325110583870612474e-11
1.663159135623851640e-11,2.292347554616970608e-12
3.280693579165774332e-12,1.579576928429682936e-11
1.150542538164107684e-11,1.621688819262728119e-11
2.181247888022347808e-12,3.407115133759346034e-12
1.757742419258209149e-11,1.715290773686542865e-11
7.487840801374248090e-12,1.581010927515651884e-11
1.186811656602963274e-11,1.670878541708337638e-11
2.422143561545768054e-12,1.269766488744621088e-11
3.613330070189638540e-12,1.433942618119771519e-11
1.255149748399221151e-11,4.317400118506156636e-12
1.791621460643293867e-11,1.137013335048807822e-11
7.888677882303284107e-12,1.566442638554988502e-11
1.069452602611031892e-11,1.563864770955182783e-11
3.496407600489213386e-12,1.165594132489017286e-11
1.486752314807359919e-11,4.160814233174816709e-12
1.411279380697220104e-11,1.335929161862241188e-11
1.691903920846349485e-11,9.745490228100974541e-12
6.092115732430120016e-12,1.260504478112389970e-11
3.550506823625903731e-12,1.129270897747769802e-11
1.436071005251927280e-11,9.373811175253582044e-12
9.630755186289455202e-12,7.433536278182086793e-12
1.145922478305796625e-11,1.693806565332314142e-11
9.138206312026426161e-12,1.437801952129074229e-11
1.228303753745154160e-11,1.321753456134591536e-11
6.967097542277615748e-12,1.491959567223987145e-11
1.397491028435365621e-11,8.990711930318046816e-12
1.392696704469612386e-11,2.678455515740187743e-12
1.217246251956317191e-11,7.778804672548708625e-12
3.283305132270326365e-12,6.570362616845280105e-12
2.808289668646670634e-12,1.313856383987345694e-11
7.925906362894174605e-12,8.342460245098853614e-12
1.592959219858104662e-11,1.071724801252300461e-11
1.106499446904024149e-11,8.469859201448729661e-12
1.471934167363959558e-11,1.045974050078054094e-11
7.978984598834004740e-12,5.402581789359812219e-12
6.216910780556492924e-12,8.222251222705439682e-12
1.016841883587754919e-11,2.916877419067041922e-12
1.184229749945200850e-11,1.772191773674508499e-11
7.555744930317977569e-12,9.104109370137128883e-12
8.451403643719920190e-12,7.413520397155813708e-12
1.002383636771463599e-11,8.480985437648958735e-12
1.210663337236649282e-11,5.538530612277741031e-12
6.482907705713058382e-12,3.365195597676715144e-12
1.379458911322073360e-11,8.254799651855203470e-12
7.198575174795743591e-12,7.444612200794581880e-12
7.612407693077901166e-12,1.724962003641273185e-11
3.320215166534982381e-12,1.747601404597543541e-11
6.911310999715487163e-12,1.205018028186046920e-11
1.129468063099085604e-11,6.130417581223072263e-12
3.374906832338165581e-12,5.218220949739654289e-12
1.196520409718212108e-11,1.799311443734004637e-11
1.236220409561397246e-11,7.194804846328722400e-12
1.770469072492198671e-11,4.442657214869141382e-12
6.432454828227145073e-12,6.228525677137888122e-12
9.011226678331894275e-12,3.990796400938393452e-12
6.108342410829209446e-12,1.701989459271236141e-11
1.674356977495649404e-11,1.447457932566687309e-11
8.716422751252057111e-12,1.532777759579390308e-11
1.283121870686175236e-11,6.413298208849953188e-12
1.574538511081331110e-11,1.448628386617160892e-11
1.377640273810171059e-11,7.852362162468494750e-12
5.466334347942579149e-12,1.784008788549645967e-11
1.115702750342699145e-11,1.793983018505848192e-11
6.714590764886340542e-12,1.677459255571091369e-11
1.443125504396699012e-11,1.650624363342976715e-11
8.601345406507409753e-12,1.115696676101997841e-11
5.747633786295579773e-12,8.615587102184006009e-12
3.692651206180218866e-12,1.236174967889551109e-11
5.785244789142396623e-12,6.464410344383230502e-12
8.707815602986230894e-12,1.706942730129230608e-11
7.638696855605154711e-12,1.039967414760021356e-11
1.645173784991447274e-11,5.609847915398636735e-12
4.589877116041019824e-12,1.701662083697473498e-11
1.428756900098908557e-11,1.659219847432572608e-11
1.464023656050022732e-11,8.164915457166198162e-12
6.973346374246382619e-12,4.164309552617061120e-12
6.041946637282898003e-12,1.530961332976888579e-11
1.692884437551149417e-11,3.342584378118105970e-12
1.098430846411224529e-11,2.652721751330707656e-12
8.874188949543239968e-12,5.931360444478201198e-12
1.122655753018729199e-11,4.079655783996278604e-12
1.348956648520467461e-11,1.190020727860300960e-11
1.170695552133212473e-11,7.637473616027270025e-12
1.292475135785448887e-11,5.392530489969845112e-12
1.668353820401293546e-11,1.203480271383640795e-11
1.431986554218174281e-11,1.554620405543192550e-11
2.437060928118135924e-12,5.726519592716964593e-12
3.255210115758879855e-12,4.030771393232963646e-12
7.144372693956313628e-12,2.398626709166792892e-12
1.616162239058962674e-11,8.604164989072008705e-12
1.164327176591804371e-11,2.082948415027875279e-12
1.213021728885704234e-11,2.295848808456566963e-12
2.202188648124439005e-12,7.645498673103702309e-12
2.383380463180026628e-12,8.025286106926839325e-12
2.617176747848851894e-12,1.776837934710712351e-11
6.001833282119816926e-12,6.589354866929111497e-12
9.521060442055406493e-12,6.456066802575145468e-12
1.292746867021202102e-11,6.683742040506132187e-12
7.348987342048974613e-12,4.709133178842621859e-12
1.266567601622928031e-11,1.214871668912001956e-11
7.033075030370962995e-12,1.375063805691462988e-11
1.510066657139903981e-11,1.348217678022858641e-11
4.468162232573543599e-12,1.457379877853539989e-11
8.205678599334242218e-12,5.674113803309518647e-12
1.746113619713651749e-11,1.062837536594651925e-11
1.196027946280787850e-11,1.011366655940957659e-11
1.743760639435664872e-11,7.954042019129748256e-12
1.627642086096847744e-11,1.104065421407530310e-11
1.531907032317765715e-11,7.798220431672299848e-12
1.411022186387643045e-11,1.762903228368707276e-11
1.422752003543591050e-11,1.484554732890392086e-11
8.307724206047890323e-12,1.764420024651042835e-11
1.292895923982484426e-11,6.771114805903366048e-12
5.737984057696699583e-12,1.065019064038527933e-11
4.434573873473098877e-12,1.537129863453687240e-11
1.662471429337157942e-11,1.441571602107169829e-11
1.572598645347630255e-11,5.310547831115673608e-12
1.321345368982750460e-11,6.869254951557918011e-12
1.765911962051779116e-11,1.268069927979599871e-11
1.125402639281888422e-11,1.309345731205125966e-11
9.078067068423701517e-12,1.702402836637255749e-11
1.086773783204752293e-11,1.203692794149709556e-11
4.328718511937951884e-12,1.626871128208805491e-11
1.270814490876969697e-11,1.365919146042308612e-11
5.668402377187480056e-12,1.542753493925761120e-11
1.252940949085068059e-11,6.817110285416573551e-12
1.632024030763259394e-11,1.288346293324637495e-11
3.346551392836754950e-12,1.164980702417605613e-11
1.650597183583115468e-11,7.466813772805007911e-12
1.050546548945290667e-11,1.196375264161261770e-11
4.361343166026834268e-12,1.740418610196488570e-11
8.790400641485115620e-12,3.104805135824911191e-12
2.721983981665603485e-12,4.719430600048498470e-12
1.435469123385301561e-11,1.307338427170382846e-11
1.458471266128651542e-11,1.115680593795798025e-11
1.349945351937397369e-11,1.018611364864759503e-11
2.080722173201630676e-12,1.327311578158376423e-11
1.468711268691605809e-11,9.626209338519616080e-12
1.404447508467472376e-11,8.167564966524012771e-12
7.113732786444701933e-12,5.671372785068706446e-12
1.116764506310633061e-11,1.072208063545781290e-11
1.056742298220292390e-11,1.213562718490668947e-11
3.095178227782580984e-12,6.200618605798806995e-12
2.336733384560352187e-12,1.434519280162915947e-11
1.306129738001242996e-11,1.504732384739033599e-11
1.519671589035106170e-11,3.193571488231414810e-12
1.213531698829767304e-11,7.003063000304173824e-12
4.397970685683126949e-12,9.529918751593392131e-12
3.301847999403470470e-12,7.760430160217238363e-12
8.043482452363012040e-12,1.203491483667946432e-11
1.038593019819511338e-11,1.661110048172039743e-11
1.177775725700665733e-11,8.710175068143333431e-12
1.312401812372855653e-11,5.338706604123085837e-12
6.377263606489733837e-12,1.198257329244110016e-11
1.387426830947057485e-11,1.520322970634155095e-11
8.241105297818925384e-12,1.426920290667243775e-11
3.276384715485537688e-12,7.814089213599917396e-12
1.646877834736323244e-11,4.897983758665817778e-12
5.441037614856542490e-12,2.701730757441524059e-12
1.516212070963515691e-11,4.213475786976621185e-12
1.755774783358604746e-11,1.013559150531856423e-11
1.217382370816614717e-11,3.275247299148581804e-12
8.153170357819072045e-12,1.617211632588949407e-11
1.370741107845758050e-11,1.569247446750043224e-11
3.408242354540114249e-12,9.954509542605249987e-12
2.688019735080438083e-12,7.251578328424482426e-12
2.328191177483375802e-12,4.214312028071872934e-12
3.189622173023329079e-12,1.074558839770802585e-11
1.788782164577658397e-11,3.595817745592775066e-12
7.865035974014854424e-12,1.562931755083183077e-11
3.627506854638004884e-12,1.362575936907924912e-11
1.306546602089974708e-11,9.013714634259707986e-12
6.987923957915604941e-12,5.871185837057312735e-12
1.124239216459939465e-11,1.771119850437418908e-11
1.379018121805486759e-11,1.376177505229395432e-11
5.667783463405251728e-12,1.126928062616656314e-11
3.481163932774565489e-12,5.592384281011206421e-12
4.112360176518830184e-12,1.686434815504458830e-11
1.633573915470010116e-11,1.753904545472075678e-11
8.256041194175176601e-12,6.184476108659513603e-12
6.227071962638579373e-12,1.545775382800142064e-11
8.269847178144781485e-12,1.122826786342601350e-11
4.824032673005909804e-12,7.326814306946231439e-12
1.720810728498420723e-11,1.712384486146220241e-11
9.584793050221537527e-12,1.791158623297243123e-11
5.452958225411007393e-12,7.164914053831678238e-12
7.040053795830674730e-12,5.915582251229867936e-12
9.347220331000958676e-12,1.520605929302639400e-11
4.379518751005758313e-12,5.514934787711854915e-12
1.182665877610262420e-11,1.459033912913015410e-11
7.076599848324047131e-12,7.365308352059788477e-12
2.873992203459975346e-12,1.614295369158696016e-11
1.390833896738797896e-11,1.437842185731126354e-11
1.799421811484224648e-11,9.873387247268114278e-12
8.664611490517663748e-12,2.296011053552231244e-12
8.027689413201137918e-12,1.103194979093167301e-11
3.125441378275029426e-12,1.371728066066936274e-11
1.293180424658287682e-11,1.691698835755981652e-11
1.026433520735816607e-11,1.771115282847429603e-11
3.391024800352329835e-12,1.748530876710468994e-11
9.253123442883825400e-12,1.614000062283963512e-11
5.973696496887684761e-12,1.050915444478854651e-11
5.461518097884764727e-12,2.469392848007526550e-12
4.083278014313472737e-12,1.174353910668917429e-11
1.671981833350715111e-11,1.272427712778497206e-11
1.043846098008702919e-11,3.901439407315454113e-12
1.076138826183375434e-11,7.918821967098702436e-12
5.042601947040304809e-12,6.097279247646323016e-12
1.471106562686633973e-11,1.565297343104738059e-11
1.283718781378868045e-11,4.601075395782392849e-12
1.423888701022311349e-11,1.052793347071695082e-11
2.499163682241238973e-12,1.276598184846119723e-11
2.945604594461073531e-12,1.428140100977413968e-11
1.543149478632776638e-11,8.205669994215793873e-12
1.112749859479489329e-11,1.580934918193615643e-11
1.548202613878564043e-11,4.151460221102327672e-12
1.338708664221563766e-11,9.494545884976732613e-12
1.135888839610740574e-11,9.653729625155463597e-12
4.644604600102592257e-12,8.538149651554440518e-12
1.169391325244893854e-11,8.235243158171824866e-12
1.109097620485147275e-11,1.777297030356635944e-11
7.761275174043003190e-12,9.788355539647527634e-12
2.991813138162397334e-12,1.323680171533378273e-11
7.272752083826105257e-12,1.342625333123980663e-11
1.776500299914033442e-11,1.448978522662801854e-11
9.074836696021231614e-12,2.216498507397558248e-12
1.793127901907837288e-11,2.325520109848254073e-12
1.723803092535425942e-11,3.035366377709987623e-12
3.112546750506295364e-12,4.058096841376560572e-12
1.142287889525519392e-11,1.164371015154209484e-11
4.473336035877572203e-12,5.093628648007850610e-12
4.669336956501716587e-12,1.238931409083989902e-11
1.661307746997050427e-11,8.638083107367967980e-12
4.694543626701468898e-12,6.875862674442655635e-12
6.650606228701501888e-12,6.742896269534483818e-12
2.628061064730440237e-12,3.089951147169415442e-12
2.186278257579136521e-12,9.715688722802970978e-12
1.109609581566218259e-11,1.464299329953515345e-11
1.277756098675993315e-11,7.786919201978511059e-12
6.966599181418492766e-12,1.469285055700935954e-11
9.550738088641627447e-12,3.658222208510427330e-12
9.887551879044931454e-12,6.666253477370684470e-12
5.956013854042955896e-12,1.588006451774774434e-11
1.240861531069144291e-11,3.282991651195160948e-12
7.367227745430488108e-12,1.596965151229573928e-11
1.045431956952383653e-11,4.497619282052745830e-12
1.453161325035614767e-11,7.409439202597852321e-12
1.033478223777676925e-11,4.966596789384241932e-12
2.308033670688114577e-12,1.170059397907211988e-11
5.073872253627488449e-12,1.191807359568443919e-11
1.783481642625206921e-11,4.041953113715065249e-12
7.082251841325359235e-12,1.014525125450312978e-11
7.903770995577996375e-12,1.323195655782922665e-11
1.196652309174411666e-11,5.232055146893010110e-12
5.531695749241210338e-12,5.812148117009876092e-12
4.494385469052289890e-12,1.521984941746035503e-11
5.855178363240717985e-12,1.405678765590354096e-11
1.469433356251244980e-11,1.274814987128888194e-11
4.237225155345122108e-12,6.316059485575051513e-12
1.079820806823112893e-11,9.926041227348183078e-12
1.019057526566048877e-11,1.629530067657995398e-11
6.103453912815604185e-12,3.096333540276962060e-12
4.461061727333627326e-12,1.423605850186132780e-11
1.287646180461505680e-11,1.294999412742272335e-11
7.648671474419933543e-12,2.955626255232088480e-12
1.758094155473736484e-11,2.796334573060475404e-12
7.076218708931907937e-12,1.472191895678112300e-11
7.270047960898052603e-12,9.636966233970971777e-12
1.180100592387593474e-11,1.375129113390851781e-11
9.187299266492539716e-12,1.773871571004485819e-11
1.548740447262672005e-11,1.138127497704211393e-11
6.135974194410149454e-12,1.729831485620851314e-11
2.680617387981433302e-12,5.587010320511719436e-12
1.120953420720308090e-11,1.332366145991043580e-11
2.774933658649869527e-12,1.680913198890165414e-11
1.527613439687495928e-11,1.389255411700483426e-11
7.188756244247434642e-12,7.760416838202621629e-12
9.401491594671156560e-12,1.677447596018492091e-11
9.795385748826529491e-12,1.794748294672985077e-11
1.685985581828738452e-11,1.053033480047734377e-11
6.765315237573588552e-12,9.209323233071477385e-12
1.014198857220011648e-11,1.035635576046107056e-11
1.769019994532396724e-11,8.562356220976475281e-12
5.137305744093078223e-12,7.578293346459521503e-12
1.098543953384799944e-11,1.377338436795373720e-11
4.704039280016394217e-12,6.876864146805273191e-12
1.684473439315993969e-11,1.774005790722104384e-11
4.929146215522542686e-12,4.727676963265080441e-12
1.238601476802172944e-11,1.451084575337481984e-11
5.699241455601443639e-12,1.208029538054480843e-11
1.294609458097420175e-11,1.473191341582455958e-11
1.175093048474320995e-11,5.504227959352643502e-12
1.693475163280072560e-11,9.800731395802326562e-12
1.654740719222361656e-11,1.694290762327759589e-11
3.251154782079152910e-12,1.285022694589695608e-11
8.124818242216018297e-12,1.376654415028559541e-11
9.172162137290657458e-12,3.620524336691154368e-12
5.968473423612680657e-12,9.126281110585716654e-12
5.894702688547649541e-12,1.407810730532205031e-11
1.032164179005996350e-11,1.364471805001706598e-11
1.748072319101282612e-11,1.524287944991740498e-11
1.244017163695984988e-11,7.277261316102017737e-12
1.237658347429490420e-11,1.058320839057028600e-11
4.249248668740481094e-12,3.892267405350759204e-12
3.376415849614367725e-12,1.723544768814605826e-11
2.491659649157078426e-12,4.490147369994660549e-12
7.020919009437546921e-12,6.090348638727752331e-12
1.595556208712548258e-11,1.016182582697796024e-11
1.081432237677876231e-11,5.947740383468289464e-12
1.671675352085158002e-11,1.497768495403406865e-11
1.591677471876801495e-11,1.628056900514399368e-11
1.169220258430203663e-11,1.655608625094474996e-11
5.070469046666097977e-12,1.604673179707980612e-11
1.182653531116119115e-11,1.345369654127929243e-11
