1.409134981885413330e-11,1.578130027976511404e-11
1.796868544935103404e-11,1.600143681895929821e-11
1.356826062712154030e-11,5.834578415102375898e-12
6.398076865297605149e-12,9.890123387508979237e-12
1.463263035133474338e-11,5.570290615376185383e-12
1.271076258920899082e-11,4.660954080024832805e-12
1.675571152667930667e-11,1.349289272377933530e-11
1.587469834860730781e-11,5.131020113598531140e-12
1.332714786282407728e-11,8.567418631755079469e-12
6.795808419274795203e-12,7.728426479422163295e-12
5.011713383431986932e-12,8.833359282298136816e-12
1.498963509970876208e-11,1.777441245087694372e-11
1.347170563309684415e-11,3.894331335515492324e-12
1.153361866149897163e-11,8.972992010062312132e-12
1.379565565101835760e-11,1.506025465722679351e-11
1.395645200610641198e-11,7.936764656894609029e-12
6.763639077676623900e-12,2.482906771941502639e-12
1.321857801687779853e-11,1.672394053326920566e-11
6.091908959864321301e-12,1.029972805398304334e-11
1.183646909356651740e-11,1.305161159888446220e-11
2.532142691810209252e-12,1.148008476888412384e-11
4.417137678972501539e-12,7.427246841485187842e-12
3.217583250730479207e-12,1.791637615990674622e-11
1.104647258162441955e-11,6.002229997800364346e-12
1.226053157575573507e-11,4.689180673429792289e-12
4.879416639348942439e-12,8.650408254845879586e-12
6.109713955068547671e-12,7.109440794330153200e-12
1.580625317562945965e-11,7.552749668458443183e-12
1.393787813861952203e-11,1.331329983723942774e-11
1.134738341606415123e-11,5.721731576315622884e-12
7.828450124065797949e-12,1.190139973600367511e-11
1.383061521801427349e-11,1.397801075829556350e-11
1.451313689846113702e-11,1.433837196867522068e-11
1.253655474980682530e-11,1.002907026863644659e-11
1.630388753146189829e-11,1.761002452460248308e-11
9.963126182496071856e-12,9.781750401179832412e-12
1.525660065363430669e-11,1.427157762670366238e-11
1.372376501087264386e-11,1.658013414928269943e-11
1.283555962856281803e-11,1.284939478364527329e-11
1.243909361912471113e-11,3.286722083594943687e-12
1.204818002776717934e-11,2.304312911826899516e-12
4.865206918893056267e-12,1.417267122164087237e-11
2.774392144789596071e-12,5.943132219414113557e-12
9.445271998276761190e-12,1.724846225277056501e-11
6.843534823636345080e-12,9.791861590963516648e-12
1.523327104826576251e-11,1.248299872285672343e-11
1.382952787976338936e-11,1.006073995019771007e-11
5.502870192349162229e-12,2.915991546566269540e-12
6.601293276515331378e-12,1.787968016105666969e-11
1.013273679417079973e-11,1.427772426023125594e-11
1.460271421591395947e-11,1.668296781439944205e-11
1.733564627617362047e-11,1.401029003742678976e-11
6.664166231126481409e-12,1.473424027042987860e-11
1.639492884248854536e-11,1.458025328639438837e-11
4.081910369927550503e-12,1.242090524577901034e-11
1.096176705013195062e-11,3.379287804901959728e-12
6.535887858954559209e-12,1.083530754277957800e-11
6.514923192869513794e-12,2.264674033287624524e-12
2.824454043813112364e-12,2.042663090549629396e-12
1.009117447349843723e-11,1.781839359640431013e-11
3.716865951799397105e-12,1.099546775877684039e-11
1.140152096997524838e-11,1.698881802415435926e-11
6.753257844108159119e-12,1.507904896236899311e-11
8.550759176206693478e-12,3.871436499066138847e-12
4.233028840368062500e-12,1.669667238330051545e-11
1.284759220761352611e-11,1.327084891285830160e-11
1.421537579885863450e-11,1.320286929549860333e-11
9.727062216356894416e-12,9.292202974901346220e-12
1.458042923051886288e-11,1.023354758760611456e-11
2.047265008258047746e-12,1.268567400417956662e-11
4.117337059389944506e-12,3.662291310334015539e-12
1.683296986257979691e-11,6.267132104650187437e-12
1.384417702475652696e-11,5.805718787643051891e-12
1.027637985163388184e-11,9.658774881960886450e-12
7.137492046574614070e-12,1.073849067118896748e-11
1.753135930471963017e-11,6.115317786478352147e-12
1.056569600908192676e-11,1.746459863078254959e-11
1.170860499201525793e-11,1.597533027563165832e-11
1.641926043740345888e-11,1.792684689978818877e-11
3.848890160338482814e-12,1.254060958287193051e-11
6.810579388501652609e-12,6.700614466393444442e-12
7.830150225778537547e-12,1.786854442948423440e-11
1.354833361253364294e-11,1.644120580601767592e-11
1.616471900423208143e-11,1.609796620633827482e-11
7.787964470001583460e-12,1.173540586603556543e-11
1.620157931996783961e-11,8.306871469834120727e-12
1.776834163453591130e-11,5.305195903038532171e-12
1.580026661361292279e-11,6.204423260521922568e-12
5.157205980667672822e-12,1.468533895696616848e-11
1.414743102499267999e-11,7.005440911968919964e-12
1.309804739935147508e-11,1.782367512963220563e-11
1.350763848231188556e-11,8.712670647873284964e-12
